partner_a,partner_b,protein_name_a,protein_name_b,annotation_strategy,source,is_ppi,curator,reactome_complex,reactome_reaction,reactome_pathway,complexPortal_complex,comments,Interaction_type,Pathway_classification,Pathway_classification_specific,Pathway_classification_alternative,Reactome_classification
Glutamate_byGLS_and_SLC17A7,Glutamate_Kainate_2_4_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC17A7,Glutamate_Kainate_3_4_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC17A7,Glutamate_Kainate_1_5_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC17A7,Glutamate_Kainate_2_5_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC17A7,Glutamate_Kainate_3_5_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC17A7,Glutamate_NMDA_1_2A_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC17A7,Glutamate_NMDA_1_2B_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC17A7,Glutamate_NMDA_1_2C_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC17A7,Glutamate_NMDA_1_2D_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC17A8,Glutamate_Kainate_1_4_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC17A8,Glutamate_Kainate_2_4_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC17A8,Glutamate_Kainate_3_4_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC17A8,Glutamate_Kainate_1_5_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC17A8,Glutamate_Kainate_2_5_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC17A8,Glutamate_Kainate_3_5_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC17A8,Glutamate_NMDA_1_2A_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC17A8,Glutamate_NMDA_1_2B_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC17A8,Glutamate_NMDA_1_2C_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC17A8,Glutamate_NMDA_1_2D_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC1A1,Glutamate_Kainate_1_4_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC1A1,Glutamate_Kainate_2_4_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC1A1,Glutamate_Kainate_3_4_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC1A1,Glutamate_Kainate_1_5_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC1A1,Glutamate_Kainate_2_5_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC1A1,Glutamate_Kainate_3_5_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC1A1,Glutamate_NMDA_1_2A_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC1A1,Glutamate_NMDA_1_2B_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC1A1,Glutamate_NMDA_1_2C_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC1A1,Glutamate_NMDA_1_2D_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC1A2,Glutamate_Kainate_1_4_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC1A2,Glutamate_Kainate_2_4_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC1A2,Glutamate_Kainate_3_4_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC1A2,Glutamate_Kainate_1_5_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC1A2,Glutamate_Kainate_2_5_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC1A2,Glutamate_Kainate_3_5_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC1A2,Glutamate_NMDA_1_2A_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC1A2,Glutamate_NMDA_1_2B_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC1A2,Glutamate_NMDA_1_2C_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC1A2,Glutamate_NMDA_1_2D_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC1A3,Glutamate_Kainate_1_4_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC1A3,Glutamate_Kainate_2_4_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC1A3,Glutamate_Kainate_3_4_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC1A3,Glutamate_Kainate_1_5_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC1A3,Glutamate_Kainate_2_5_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC1A3,Glutamate_Kainate_3_5_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC1A3,Glutamate_NMDA_1_2A_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC1A3,Glutamate_NMDA_1_2B_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC1A3,Glutamate_NMDA_1_2C_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC1A3,Glutamate_NMDA_1_2D_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC1A6,Glutamate_Kainate_1_4_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC1A6,Glutamate_Kainate_2_4_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC1A6,Glutamate_Kainate_3_4_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC1A6,Glutamate_Kainate_1_5_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC1A6,Glutamate_Kainate_2_5_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC1A6,Glutamate_Kainate_3_5_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC1A6,Glutamate_NMDA_1_2A_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC1A6,Glutamate_NMDA_1_2B_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC1A6,Glutamate_NMDA_1_2C_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC1A6,Glutamate_NMDA_1_2D_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC1A7,Glutamate_Kainate_1_4_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC1A7,Glutamate_Kainate_2_4_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC1A7,Glutamate_Kainate_3_4_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC1A7,Glutamate_Kainate_1_5_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC1A7,Glutamate_Kainate_2_5_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC1A7,Glutamate_Kainate_3_5_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC1A7,Glutamate_NMDA_1_2A_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC1A7,Glutamate_NMDA_1_2B_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC1A7,Glutamate_NMDA_1_2C_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS_and_SLC1A7,Glutamate_NMDA_1_2D_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC17A6,Glutamate_Kainate_1_4_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC17A6,Glutamate_Kainate_2_4_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC17A6,Glutamate_Kainate_3_4_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC17A6,Glutamate_Kainate_1_5_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC17A6,Glutamate_Kainate_2_5_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC17A6,Glutamate_Kainate_3_5_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC17A6,Glutamate_NMDA_1_2A_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC17A6,Glutamate_NMDA_1_2B_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC17A6,Glutamate_NMDA_1_2C_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC17A6,Glutamate_NMDA_1_2D_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC17A7,Glutamate_Kainate_1_4_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC17A7,Glutamate_Kainate_2_4_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC17A7,Glutamate_Kainate_3_4_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC17A7,Glutamate_Kainate_1_5_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC17A7,Glutamate_Kainate_2_5_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC17A7,Glutamate_Kainate_3_5_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC17A7,Glutamate_NMDA_1_2A_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC17A7,Glutamate_NMDA_1_2B_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC17A7,Glutamate_NMDA_1_2C_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC17A7,Glutamate_NMDA_1_2D_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC17A8,Glutamate_Kainate_1_4_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC17A8,Glutamate_Kainate_2_4_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC17A8,Glutamate_Kainate_3_4_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC17A8,Glutamate_Kainate_1_5_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC17A8,Glutamate_Kainate_2_5_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC17A8,Glutamate_Kainate_3_5_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC17A8,Glutamate_NMDA_1_2A_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC17A8,Glutamate_NMDA_1_2B_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC17A8,Glutamate_NMDA_1_2C_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC17A8,Glutamate_NMDA_1_2D_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC1A1,Glutamate_Kainate_1_4_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC1A1,Glutamate_Kainate_2_4_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC1A1,Glutamate_Kainate_3_4_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC1A1,Glutamate_Kainate_1_5_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC1A1,Glutamate_Kainate_2_5_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC1A1,Glutamate_Kainate_3_5_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC1A1,Glutamate_NMDA_1_2A_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC1A1,Glutamate_NMDA_1_2B_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC1A1,Glutamate_NMDA_1_2C_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC1A1,Glutamate_NMDA_1_2D_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC1A2,Glutamate_Kainate_1_4_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC1A2,Glutamate_Kainate_2_4_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC1A2,Glutamate_Kainate_3_4_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC1A2,Glutamate_Kainate_1_5_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC1A2,Glutamate_Kainate_2_5_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC1A2,Glutamate_Kainate_3_5_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC1A2,Glutamate_NMDA_1_2A_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC1A2,Glutamate_NMDA_1_2B_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC1A2,Glutamate_NMDA_1_2C_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC1A2,Glutamate_NMDA_1_2D_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC1A3,Glutamate_Kainate_1_4_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC1A3,Glutamate_Kainate_2_4_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC1A3,Glutamate_Kainate_3_4_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC1A3,Glutamate_Kainate_1_5_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC1A3,Glutamate_Kainate_2_5_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC1A3,Glutamate_Kainate_3_5_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC1A3,Glutamate_NMDA_1_2A_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC1A3,Glutamate_NMDA_1_2B_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC1A3,Glutamate_NMDA_1_2C_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC1A3,Glutamate_NMDA_1_2D_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC1A6,Glutamate_Kainate_1_4_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC1A6,Glutamate_Kainate_2_4_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC1A6,Glutamate_Kainate_3_4_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC1A6,Glutamate_Kainate_1_5_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC1A6,Glutamate_Kainate_2_5_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC1A6,Glutamate_Kainate_3_5_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC1A6,Glutamate_NMDA_1_2A_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC1A6,Glutamate_NMDA_1_2B_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC1A6,Glutamate_NMDA_1_2C_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC1A6,Glutamate_NMDA_1_2D_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
Glutamate_byGLS2_and_SLC1A7,Glutamate_Kainate_1_4_complex,,,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Gluatamate,ionotropic,,
